2018-09-24T17:56:26.813Z: listening on port 8000
2018-09-24T18:17:40.889Z: listening on port 8000
2018-09-24T18:37:12.082Z: listening on port 8000
2018-09-24T18:37:55.483Z: User of type 0 with id lW88NX8nrWPLuo1yAAAA connected
2018-09-24T18:37:55.484Z: Current number of kinect clients connected: 1
2018-09-24T18:38:13.870Z: User of type 0 with id lW88NX8nrWPLuo1yAAAA disconnected
2018-09-24T18:38:13.870Z: Current number of kinect clients connected: 0
2018-09-24T18:38:14.739Z: User of type 0 with id WbP4IuYW2F2f-60rAAAB connected
2018-09-24T18:38:14.739Z: Current number of kinect clients connected: 1
2018-09-24T18:38:18.360Z: User of type 0 with id WbP4IuYW2F2f-60rAAAB disconnected
2018-09-24T18:38:18.362Z: Current number of kinect clients connected: 0
2018-09-24T18:46:53.040Z: User of type 0 with id mnHOcQG2KbQFvcf4AAAC connected
2018-09-24T18:46:53.041Z: Current number of kinect clients connected: 1
2018-09-24T18:47:04.582Z: User of type 1 with id W59O5wjGDDNI3Wk7AAAD connected
2018-09-24T18:47:34.998Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.049Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.098Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.148Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.199Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.249Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.301Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.350Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.402Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.458Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.503Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.553Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.603Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.654Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.705Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.755Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.806Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.857Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.916Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:35.963Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.013Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.062Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.107Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.162Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.213Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.262Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.313Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.363Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.412Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.462Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.513Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.561Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.609Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.660Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.709Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.759Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.809Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.859Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.910Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:36.960Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.010Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.060Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.111Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.161Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.211Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.261Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.312Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.362Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.412Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.463Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.513Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.563Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.614Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.665Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.715Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.765Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.815Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.865Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.915Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:37.964Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.015Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.064Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.115Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.166Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.216Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.267Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.317Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.367Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.418Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.467Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.518Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.568Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.618Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.669Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.719Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.770Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.820Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.871Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.921Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:38.972Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.022Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.073Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.123Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.172Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.223Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.273Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.323Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.372Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.423Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.473Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.523Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.573Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.623Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.675Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.724Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.775Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.825Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.874Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.925Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:39.974Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.025Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.075Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.125Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.175Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.225Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.275Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.326Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.375Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.426Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.476Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.526Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.576Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.626Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.677Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.727Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.777Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.827Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.877Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.927Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:40.978Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.029Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.078Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.128Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.179Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.228Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.279Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.330Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.379Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.429Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.480Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.531Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.581Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.630Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.681Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.730Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.782Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.832Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.882Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.932Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:41.982Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.032Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.083Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.133Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.184Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.235Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.285Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.335Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.385Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.436Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.486Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.539Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.587Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.638Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.688Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.738Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.789Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.840Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.890Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.946Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:42.996Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.047Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.096Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.146Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.197Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.249Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.296Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.347Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.397Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.446Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.497Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.548Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.596Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.648Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.695Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.747Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.796Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.849Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.897Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.949Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:43.997Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.047Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.098Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.147Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.197Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.249Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.297Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.347Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.398Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.449Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.510Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.549Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.599Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.650Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.700Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.750Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.800Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.850Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.901Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:44.950Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.000Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.053Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.101Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.150Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.200Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.250Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.300Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.351Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.401Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.451Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.502Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.552Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.603Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.652Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.703Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.754Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.804Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.854Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.904Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:45.955Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.005Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.056Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.106Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.157Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.208Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.263Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.313Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.362Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.413Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.463Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.514Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.563Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.614Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.663Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.713Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.763Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.814Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.863Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.916Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:46.964Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.013Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.064Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.114Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.164Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.215Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.266Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.316Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.367Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.418Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.469Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.520Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.570Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.621Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.671Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.721Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.772Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.821Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.872Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.921Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:47.972Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.022Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.072Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.122Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.172Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.222Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.272Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.322Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.372Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.422Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.472Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.522Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.572Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.622Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.672Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.722Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.773Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.823Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.874Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.924Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:48.974Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.024Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.075Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.125Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.174Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.225Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.274Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.325Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.375Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.425Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.474Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.525Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.574Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.625Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.676Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.725Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.776Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.826Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.876Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.926Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:49.977Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.027Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.077Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.127Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.177Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.228Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.277Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.328Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.378Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.428Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.478Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.528Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.578Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.628Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.679Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.729Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.779Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.829Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.880Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.931Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:50.981Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.030Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.081Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.130Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.181Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.232Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.282Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.331Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.381Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.432Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.482Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.532Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.582Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.633Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.683Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.733Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.783Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.833Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.884Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.933Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:51.984Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.033Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.084Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.133Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.184Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.234Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.284Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.334Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.384Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.434Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.484Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.534Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.584Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.634Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.684Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.734Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.784Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.834Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.883Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.933Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:52.984Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.049Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.100Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.150Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.200Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.251Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.301Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.351Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.403Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.453Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.503Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.554Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.604Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.653Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.703Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.755Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.804Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.855Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.906Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:53.956Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.005Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.056Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.105Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.156Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.206Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.257Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.307Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.357Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.406Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.456Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.506Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.556Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.607Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.657Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.708Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.758Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.807Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.857Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.908Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:54.958Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:55.009Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:55.059Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:55.110Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:55.160Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:55.210Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:55.261Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:55.311Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:55.361Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:55.411Z: Web Client - current number of kinects received: 1
2018-09-24T18:47:55.461Z: Web Client - current number of kinects received: 1
